id_personne,cosop_gmf,code_pcs_marque,csp_gmf,date_debut
5000517295,97   ,54,91,2018-10-04
5000518165,16   ,54,86,2010-09-17
5000521605,80   ,99,  ,1999-01-04
5000522345,31   ,32,95,2017-05-09
5000524495,80   ,54,87,2016-02-29
5000526715,50   ,51,75,2015-02-03
5000527885,22   ,51,75,2019-01-09
5000529145,160  ,51,75,2022-03-22
5000529455,80   ,54,86,2009-12-16
5000530875,42   ,51,75,2023-02-09
5000531565,     ,99,  ,0001-01-01
5000532125,31   ,51,75,2004-07-30
5000532815,80   ,36,87,2015-09-24
5000533165,97   ,  ,86,2010-09-23
5000533435,80   ,54,86,2023-07-26
5000533655,80   ,54,86,2002-04-15
5000534295,80   ,99,99,2001-09-18
5000534755,80   ,54,86,2008-10-13
5000534815,78   ,99,89,2009-06-12
5000535415,80   ,54,88,2013-08-24
5000535435,77   ,51,75,2021-01-29
5000535735,42   ,32,75,2023-08-01
5000536755,31   ,32,75,2021-02-23
5000537465,42   ,51,75,2016-11-09
5000540525,80   ,50,99,1997-11-03
5000540555,86   ,51,95,2012-06-25
5000542515,42   ,51,75,2022-06-15
5000544185,42   ,99,75,2005-08-05
5000545435,16   ,51,75,2008-08-27
5000545575,61   ,54,88,2007-08-30
5000546065,17   ,51,75,2007-08-07
5000546265,61   ,51,75,2019-01-07
5000548225,16   ,61,86,2012-05-04
5000549045,42   ,51,75,2021-10-09
5000550205,42   ,32,75,2013-06-11
5000550305,30   ,54,75,2009-07-08
5000550885,80   ,31,65,2023-06-05
5000554165,46   ,40,75,1998-01-09
5000555125,80   ,54,86,2008-08-29
5000555325,97   ,54,87,2023-11-25
5000555905,16   ,51,75,2001-01-23
5000557265,80   ,54,86,2017-11-10
5000557305,93   ,54,87,2016-12-02
5000557575,30   ,32,75,2016-07-01
5000558495,89   ,51,75,2012-08-30
5000558695,42   ,51,95,2014-05-02
5000559345,89   ,51,75,2017-04-04
5000560635,80   ,54,87,2018-07-09
5000563245,80   ,50,86,1999-03-29
5000564535,90   ,99,99,1997-12-15
5000564855,59   ,21,65,2022-01-15
5000565805,90   ,99,99,2000-09-28
5000566035,80   ,31,65,2015-02-10
5000566135,360  ,51,75,2017-07-04
5000566155,89   ,51,75,2014-11-10
5000566915,88   ,51,95,2021-11-19
5000567075,42   ,51,95,2023-03-04
5000567135,42   ,51,95,2022-04-12
5000567335,45   ,51,95,2024-05-06
5000567765,76   ,51,95,2009-07-10
5000568025,166  ,51,95,2023-05-30
5000568045,93   ,23,91,2023-02-22
5000568695,42   ,50,95,2010-04-27
5000568875,164  ,45,95,2019-02-07
5000569075,88   ,32,95,2014-05-20
5000569145,62   ,51,95,2011-08-04
5000569275,42   ,45,95,2018-11-13
5000569695,61   ,51,75,2017-06-06
5000570575,88   ,51,75,2022-11-10
5000570805,30   ,51,75,2024-10-10
5000570885,41   ,51,75,2009-11-30
5000571375,55   ,32,95,2020-02-18
5000571915,22   ,32,95,2024-01-24
5000572445,62   ,54,95,2022-07-11
5000573995,55   ,51,95,2023-03-24
5000574055,55   ,51,95,2019-09-10
5000574125,98   ,80,  ,0001-01-01
5000574575,166  ,51,95,2023-07-03
5000575455,22   ,32,95,2011-04-19
5000575745,62   ,51,95,2015-04-20
5000576035,89   ,51,95,2017-03-06
5000576205,62   ,51,95,2014-03-20
5000576305,41   ,60,90,1998-01-20
5000576325,77   ,51,95,2016-02-12
5000577185,42   ,99,90,2000-03-16
5000577685,55   ,32,75,2024-08-08
5000578035,41   ,40,95,2010-04-22
5000578045,89   ,32,95,2017-06-12
5000578095,97   ,80,05,2002-11-05
5000578635,64   ,  ,95,2018-10-02
5000579305,86   ,40,  ,0001-01-01
5000579465,86   ,51,95,2022-08-16
5000579565,42   ,51,95,2019-07-04
5000580785,86   ,51,95,2023-03-01
5000580855,50   ,54,95,2022-12-08
5000581055,41   ,51,95,2023-11-15
5000581115,86   ,51,95,2017-06-07
5000581195,86   ,32,95,2018-07-07
5000581345,55   ,99,90,1997-12-16
5000581415,42   ,51,95,2024-06-20
5000581795,97   ,80,86,1998-01-20
5000581845,161  ,  ,95,2018-12-08
5000582555,89   ,32,95,2014-09-03
5000583585,42   ,51,95,2021-07-16
5000583965,360  ,51,95,2024-06-25
5000583975,89   ,51,95,2023-08-08
5000584495,89   ,99,90,2005-02-09
5000584535,16   ,99,  ,0001-01-01
5000584985,460  ,51,95,2023-11-10
5000585565,42   ,51,95,2016-03-22
5000585835,50   ,51,95,2019-11-14
5000586235,64   ,51,95,2020-10-05
5000586355,16   ,  ,90,2005-06-13
5000588675,61   ,  ,95,2020-07-06
5000588915,86   ,51,95,2014-01-29
5000589335,89   ,99,  ,0001-01-01
5000589405,89   ,51,95,2012-10-02
5000590165,920  ,54,91,2024-04-22
5000591435,86   ,  ,95,2011-03-10
5000591605,97   ,54,91,2023-05-22
5000592325,210  ,36,95,2019-05-24
5000592375,360  ,51,95,2020-07-17
5000594825,360  ,  ,95,2020-01-13
5000595635,89   ,54,95,2017-04-03
5000596025,16   ,51,90,2008-06-16
5000596735,42   ,50,95,2010-04-27
5000596755,41   ,51,95,2019-08-02
5000596975,50   ,51,95,2021-11-04
5000597345,61   ,32,95,2020-06-02
5000597815,97   ,  ,90,2003-04-30
5000598135,89   ,99,90,1998-08-04
5000598825,89   ,99,95,2013-06-24
5000599495,166  ,32,95,2023-02-14
5000599555,76   ,  ,95,2010-12-30
5000601245,62   ,51,95,2014-11-24
5000601365,97   ,32,91,2023-08-21
5000601425,42   ,51,95,2021-07-29
5000601505,30   ,51,95,2012-04-03
5000601575,166  ,51,95,2022-11-28
5000601715,77   ,51,95,2021-03-15
5000602015,161  ,54,95,2022-09-09
5000602465,160  ,  ,95,2019-10-30
5000602565,97   ,99,90,1999-09-16
5000602615,86   ,32,95,2013-02-11
5000602635,64   ,51,95,2018-08-01
5000604125,42   ,51,95,2018-07-25
5000604475,62   ,54,95,2020-05-06
5000604625,166  ,51,95,2022-11-14
5000604955,62   ,51,95,2013-07-10
5000606285,360  ,51,95,2018-08-31
5000606365,16   ,99,95,2008-12-01
5000606905,50   ,51,95,2008-11-04
5000606915,50   ,  ,95,2014-06-12
5000607035,42   ,51,95,2022-04-19
5000608595,50   ,51,95,2015-06-24
5000609065,89   ,51,95,2012-11-26
5000609645,62   ,  ,95,2013-11-28
5000610405,62   ,99,90,1997-04-30
5000610485,89   ,99,90,1997-11-05
5000610985,55   ,51,95,2023-11-17
5000611795,86   ,50,  ,0001-01-01
5000611855,93   ,  ,65,2016-11-04
5000611915,76   ,  ,95,2012-06-14
5000612865,89   ,51,95,2009-03-18
5000612955,50   ,51,95,2020-10-01
5000613025,78   ,54,91,2022-07-06
5000613515,55   ,32,75,1997-04-28
5000613625,161  ,51,95,2017-05-17
5000615115,360  ,51,95,2018-07-03
5000615165,460  ,51,95,2024-06-03
5000616435,61   ,54,91,2022-12-26
5000616775,62   ,51,95,2012-04-05
5000617825,93   ,31,65,2018-07-19
5000617845,164  ,51,95,2018-06-19
5000618135,41   ,51,95,2011-02-21
5000618455,89   ,51,95,2022-11-08
5000619265,97   ,54,91,2024-06-14
5000620245,63   ,99,90,1997-12-11
5000620625,50   ,99,90,1999-06-07
5000621445,50   ,51,95,2023-01-05
5000623245,50   ,51,95,2016-02-02
5000624105,97   ,54,91,2013-06-21
5000624465,55   ,50,75,2000-11-17
5000624545,55   ,51,95,2021-04-22
5000624595,97   ,99,90,1998-11-27
5000625245,89   ,51,95,2023-08-29
5000625525,38   ,80,95,2012-05-30
5000625605,360  ,51,95,2017-03-17
5000625765,42   ,51,95,2023-07-20
5000625945,89   ,51,95,2021-07-16
5000626155,162  ,51,95,2020-10-15
5000626545,77   ,51,95,2016-04-25
5000626765,86   ,99,  ,0001-01-01
5000626825,50   ,51,95,2021-07-06
5000628845,50   ,51,95,2011-04-18
5000628945,86   ,51,95,2019-10-03
5000629885,76   ,  ,95,2013-03-14
5000629955,55   ,51,95,2016-08-04
5000630055,50   ,50,90,2004-11-02
5000630105,50   ,50,90,2004-02-25
5000630375,77   ,51,75,2013-01-16
5000630565,42   ,32,95,2015-01-15
5000630995,50   ,51,95,2015-12-30
5000631455,60   ,51,95,2022-06-15
5000631655,62   ,32,95,2023-09-22
5000634035,11   ,51,95,2019-04-17
5000634675,16   ,99,95,2012-01-21
5000634715,16   ,  ,95,2010-07-26
5000635085,50   ,54,87,2024-03-29
5000635135,42   ,51,95,2017-06-26
5000636505,89   ,  ,91,2009-06-13
5000636585,166  ,51,95,2023-10-02
5000636985,55   ,99,90,1999-06-23
5000637265,98   ,99,  ,0001-01-01
5000638585,76   ,51,75,2023-11-14
5000638815,50   ,99,95,2009-11-23
5000639975,36   ,99,90,2000-12-07
5000640625,77   ,51,95,2014-12-17
5000641105,55   ,32,95,2017-05-26
5000641125,41   ,99,90,1998-01-29
5000641465,41   ,99,95,2008-12-31
5000643625,360  ,51,95,2017-08-16
5000644355,89   ,99,95,2015-07-23
5000644495,89   ,80,90,2002-03-05
5000644615,361  ,51,95,2019-06-05
5000644845,160  ,51,95,2020-10-15
5000646005,89   ,51,95,2010-03-16
5000647305,86   ,54,95,2022-08-31
5000647685,12   ,51,95,2022-08-17
5000647855,77   ,51,95,2018-11-16
5000648415,50   ,51,95,2022-04-06
5000649215,360  ,51,95,2019-10-30
5000650715,89   ,99,90,1998-07-07
5000650945,86   ,51,95,2011-07-27
5000652005,161  ,51,95,2018-04-11
5000654745,42   ,51,95,2023-10-02
5000655485,62   ,36,95,2013-01-29
5000656375,64   ,51,95,2023-04-19
5000656555,213  ,  ,95,2018-01-24
5000656565,86   ,99,90,1999-03-15
5000656635,97   ,54,91,2022-12-07
5000658115,55   ,51,95,2015-01-30
5000658865,50   ,51,95,2014-03-28
5000659065,21   ,99,  ,0001-01-01
5000661675,16   ,99,90,1997-10-08
5000662405,64   ,40,90,2007-03-15
5000662465,51   ,80,  ,0001-01-01
5000663745,30   ,51,95,2014-12-04
5000663765,71   ,51,95,2019-11-26
5000664015,51   ,80,  ,0001-01-01
5000664085,30   ,51,95,2022-05-04
5000664485,166  ,51,95,2022-09-29
5000664885,50   ,99,90,1997-06-23
5000665565,62   ,40,  ,0001-01-01
5000666015,42   ,50,  ,0001-01-01
5000671455,360  ,51,75,2017-10-27
5000673585,166  ,51,95,2023-07-18
5000676235,30   ,32,95,2021-01-27
5000676395,97   ,99,90,1998-10-20
5000677735,89   ,80,  ,0001-01-01
5000677945,10   ,51,95,2020-02-06
5000678465,37   ,32,95,2019-06-18
5000678995,42   ,51,95,2017-01-09
5000680735,10   ,54,95,2019-02-18
5000680995,86   ,99,90,2003-09-15
5000681795,97   ,54,91,2012-11-08
5000683135,97   ,80,  ,0001-01-01
5000686365,210  ,51,95,2022-05-27
5000687075,50   ,51,95,2010-02-17
5000687875,81   ,99,90,1999-01-28
5000688335,77   ,51,95,2014-11-14
5000689295,89   ,51,95,2018-03-21
5000690105,360  ,51,95,2021-07-05
5000690485,36   ,99,95,2008-09-30
5000690565,88   ,  ,95,2010-05-19
5000691975,77   ,51,95,2023-10-20
5000693005,50   ,50,95,2010-03-19
5000693145,89   ,51,95,2023-09-06
5000693835,50   ,99,90,1998-10-21
5000694765,920  ,54,91,2022-12-20
5000695725,16   ,99,75,1997-06-25
5000696075,41   ,  ,90,2001-05-14
5000698685,89   ,40,  ,0001-01-01
5000699105,55   ,51,95,2019-06-25
5000700395,50   ,51,95,2023-04-11
5000701545,361  ,51,95,2018-06-01
5000701635,51   ,80,  ,0001-01-01
5000703795,77   ,54,95,2024-03-12
5000703855,89   ,80,95,2010-06-10
5000705095,41   ,99,95,2011-08-17
5000705125,16   ,99,95,2009-05-07
5000706425,30   ,51,95,2017-06-12
5000706565,89   ,36,95,2019-07-22
5000709755,213  ,51,95,2019-05-22
5000710975,22   ,51,75,2005-04-05
5000711625,41   ,99,90,2000-08-17
5000711865,21   ,51,95,2013-12-10
5000713365,31   ,51,95,2016-03-09
5000714225,97   ,80,  ,0001-01-01
5000714965,22   ,51,95,2023-06-15
5000716435,62   ,99,95,2012-11-29
5000718005,50   ,51,95,2017-03-10
5000718455,77   ,51,95,2018-11-08
5000718515,97   ,99,90,1999-01-26
5000719845,96   ,51,95,2020-01-15
5000720965,21   ,51,95,2015-01-22
5000721715,55   ,51,95,2017-03-30
5000722115,21   ,99,90,1998-10-19
5000723175,21   ,54,75,2016-01-14
5000723995,63   ,99,  ,0001-01-01
5000725225,97   ,60,  ,1997-01-07
5000725685,97   ,  ,91,2012-12-28
5000725845,89   ,51,95,2013-11-28
5000726445,31   ,51,75,2009-12-09
5000727125,50   ,51,95,2011-06-11
5000727285,81   ,99,90,1999-04-23
5000727355,50   ,51,95,2014-07-07
5000728845,62   ,  ,95,2009-12-16
5000729285,41   ,51,95,2017-09-11
5000730565,42   ,51,95,2019-04-29
5000731105,21   ,99,90,1997-12-06
5000731415,30   ,  ,95,2014-07-04
5000731505,31   ,51,95,2016-06-23
5000732925,160  ,51,95,2017-02-20
5000734935,97   ,82,05,2014-07-24
5000735305,12   ,51,95,2018-06-12
5000736295,41   ,99,90,2002-07-31
5000737605,55   ,51,95,2013-08-01
5000737675,89   ,  ,95,2020-05-23
5000738195,76   ,99,  ,0001-01-01
5000738355,55   ,99,90,1997-05-29
5000738735,160  ,51,95,2021-05-12
5000740385,97   ,54,95,2015-03-27
5000740455,361  ,54,95,2017-08-10
5000740475,360  ,  ,95,2019-04-19
5000741375,11   ,99,90,1998-04-28
5000741535,55   ,51,95,2013-02-28
5000745105,22   ,  ,95,2014-12-11
5000745245,62   ,99,90,1997-09-29
5000745275,22   ,32,95,2017-10-25
5000747845,360  ,  ,95,2019-10-16
5000749445,62   ,32,95,2013-02-19
5000751065,166  ,  ,95,2018-07-30
5000751655,160  ,51,95,2018-01-29
5000751675,166  ,32,95,2023-10-12
5000752525,166  ,51,95,2023-11-22
5000752795,89   ,  ,95,2010-05-21
5000753485,31   ,  ,95,2019-07-12
5000753625,30   ,  ,95,2012-03-09
5000755765,97   ,  ,91,2015-11-16
5000756415,62   ,  ,95,2020-02-26
5000757355,160  ,51,95,2017-11-28
5000758265,50   ,51,95,2019-05-14
5000758305,166  ,51,95,2022-10-13
5000759265,81   ,99,90,1997-10-16
5000760555,11   ,99,90,1998-03-13
5000761335,10   ,54,95,2015-01-26
5000762275,55   ,51,95,2012-11-30
5000762855,55   ,  ,95,2010-08-11
5000763885,360  ,51,95,2023-02-02
5000765045,160  ,  ,95,2020-09-10
5000767185,16   ,99,  ,0001-01-01
5000767275,89   ,99,90,1997-12-11
5000768615,21   ,99,90,1998-01-29
5000770335,42   ,30,75,1998-09-19
5000772895,50   ,99,90,2000-02-28
5000773055,89   ,51,95,2011-11-02
5000773755,62   ,99,90,1999-01-06
5000774295,86   ,99,90,1998-01-26
5000775135,50   ,51,95,2019-03-05
5000775585,42   ,  ,95,2012-06-07
5000776945,16   ,99,  ,0001-01-01
5000779605,88   ,60,  ,0001-01-01
5000781125,61   ,  ,95,2009-11-23
5000781325,88   ,51,95,2024-03-04
5000782045,55   ,51,95,2019-09-25
5000782655,88   ,51,95,2016-05-31
5000782795,41   ,51,95,2020-12-01
5000783305,50   ,54,95,2018-09-18
5000784115,50   ,40,90,2000-09-01
5000784435,210  ,51,95,2018-05-14
5000784985,38   ,50,90,2000-08-23
5000787315,50   ,  ,95,2018-05-11
5000787975,86   ,32,75,2013-03-25
5000788725,97   ,99,91,2010-04-26
5000789155,41   ,51,95,2024-03-27
5000789655,81   ,51,90,1997-06-02
5000789755,11   ,99,90,1997-08-25
5000790585,89   ,51,95,2023-02-05
5000792155,86   ,99,90,1998-10-30
5000792345,50   ,54,95,2017-02-03
5000794485,42   ,  ,95,2020-09-24
5000794735,98   ,99,90,1998-03-12
5000794745,42   ,51,95,2011-01-28
5000795195,360  ,32,95,2019-06-21
5000795785,42   ,51,95,2014-09-29
5000797645,89   ,51,95,2023-01-17
5000799815,55   ,99,95,2009-10-19
5000801965,97   ,50,90,2001-04-17
5000803705,86   ,32,95,2019-05-16
5000803935,360  ,  ,95,2022-01-24
5000805255,93   ,54,91,2022-06-27
5000810275,76   ,80,75,1998-05-07
5000811435,55   ,40,75,1997-12-30
5000811575,62   ,51,95,2022-07-11
5000811665,89   ,51,95,2015-12-04
5000811765,16   ,99,90,1999-02-04
5000813755,50   ,51,95,2012-08-13
5000813925,89   ,  ,95,2018-11-27
5000814415,81   ,80,  ,0001-01-01
5000817005,62   ,  ,95,2019-10-29
5000818075,93   ,60,60,1997-11-30
5000819065,50   ,99,95,2010-04-21
5000822675,42   ,51,95,2008-10-28
5000822735,97   ,54,91,2023-05-13
5000822775,51   ,50,  ,0001-01-01
5000823065,50   ,54,95,2022-07-18
5000824505,89   ,51,95,2015-10-27
5000824925,41   ,99,90,2000-06-27
5000825735,76   ,51,95,2019-07-24
5000825745,76   ,51,75,2016-02-02
5000825905,77   ,51,95,2012-11-15
5000826375,81   ,99,90,1998-09-08
5000826955,50   ,51,95,2011-12-01
5000826995,86   ,51,95,2015-10-29
5000827815,16   ,99,90,1997-12-15
5000828225,22   ,99,95,2009-03-26
5000830025,41   ,51,95,2012-11-21
5000830345,50   ,50,75,1998-06-11
5000830405,50   ,51,95,2010-05-22
5000831015,55   ,32,95,2018-11-13
5000833305,50   ,50,75,1998-09-29
5000833725,55   ,51,95,2022-08-01
5000834015,41   ,99,90,1999-12-16
5000837265,88   ,51,95,2024-06-05
5000837455,41   ,51,90,2003-03-06
5000837815,64   ,99,90,2000-09-12
5000843215,16   ,54,95,2009-06-11
5000843285,41   ,32,95,2019-08-16
5000843345,210  ,51,95,2021-02-26
5000845545,76   ,99,95,2009-07-08
5000848785,55   ,51,95,2020-06-12
5000849925,55   ,51,95,2019-10-04
5000853635,42   ,51,95,2010-02-12
5000853695,21   ,51,95,2011-02-17
5000853815,77   ,51,95,2015-03-11
5000854945,88   ,51,95,2012-07-19
5000857335,11   ,51,95,2023-06-29
5000858285,89   ,99,90,1998-05-29
5000859495,89   ,  ,90,2004-02-11
5000861175,41   ,  ,90,2001-01-23
5000863355,50   ,51,95,2014-02-06
5000863445,76   ,50,75,1997-10-10
5000867845,22   ,51,95,2019-06-25
5000868115,97   ,99,90,1998-10-22
5000868275,50   ,51,95,2010-12-31
5000868475,461  ,51,95,2023-07-24
5000868535,16   ,  ,95,2010-01-17
5000868855,97   ,54,87,2020-01-27
5000869725,50   ,51,95,2024-04-04
5000869815,97   ,50,  ,0001-01-01
5000871035,88   ,51,95,2009-01-29
5000872085,41   ,99,95,2010-01-29
5000872185,86   ,51,95,2015-10-31
5000873225,62   ,32,95,2023-05-24
5000873905,77   ,51,95,2022-01-18
5000876045,36   ,  ,90,2000-10-04
5000877515,30   ,51,95,2022-06-21
5000877545,00   ,80,  ,0001-01-01
5000878325,360  ,32,95,2018-11-02
5000878395,88   ,32,95,2011-08-23
5000878575,360  ,51,95,2024-03-18
5000878875,89   ,51,90,2002-01-02
5000878885,50   ,54,95,2022-08-18
5000879005,62   ,51,95,2009-11-12
5000879115,88   ,51,95,2011-02-11
5000880465,81   ,51,75,2007-10-05
5000886145,93   ,54,86,2020-01-07
5000887845,78   ,50,89,2007-05-11
5000891495,78   ,51,89,2012-02-07
5000894615,30   ,51,95,2017-08-11
5000896005,80   ,51,75,2012-09-12
5000899315,30   ,  ,75,2011-08-31
5000901385,77   ,51,95,2017-07-20
5000902015,80   ,54,99,2018-03-27
5000902125,97   ,54,91,2020-02-07
5000904455,97   ,30,88,1997-12-22
5000905145,89   ,32,75,2011-12-01
5000905595,93   ,99,  ,0001-01-01
5000906775,76   ,51,75,2016-06-30
5000907315,42   ,51,75,2016-11-14
5000907345,64   ,32,75,2017-02-22
5000908115,93   ,54,91,2013-06-21
5000908945,30   ,51,75,2019-07-03
5000909315,89   ,51,75,2010-03-08
5000910245,93   ,80,  ,0001-01-01
5000912595,80   ,54,86,2010-04-28
5000913095,21   ,99,90,1998-03-02
5000913275,88   ,51,75,2020-10-20
5000924325,93   ,54,91,2014-02-26
5000925515,42   ,51,75,2013-11-06
5000926135,97   ,99,  ,0001-01-01
5000931175,80   ,50,??,2003-01-13
5000933835,93   ,54,87,2023-04-21
5000935135,78   ,54,95,2022-09-22
5000937755,84   ,54,87,2023-04-08
5000938755,30   ,32,75,2024-05-24
5000939315,42   ,51,95,2022-10-18
5000940025,97   ,54,91,2023-04-05
5000942175,93   ,80,  ,0001-01-01
5000943575,360  ,51,95,2018-12-19
5000944115,97   ,  ,91,2013-12-24
5000944325,22   ,51,95,2023-05-22
5000944885,97   ,54,86,2007-09-14
5000946365,76   ,51,95,2022-11-29
5000946605,86   ,54,95,2011-12-22
5000947585,41   ,80,  ,0001-01-01
5000948545,160  ,51,95,2021-04-20
5000949865,88   ,51,95,2015-01-13
5000952055,41   ,51,95,2022-09-28
5000953185,55   ,51,95,2012-01-11
5000953645,86   ,51,95,2023-12-06
5000953975,88   ,51,95,2019-08-29
5000954595,97   ,54,86,2008-05-14
5000956545,42   ,54,95,2011-10-31
5000957115,89   ,99,90,1998-10-21
5000957165,31   ,99,  ,0001-01-01
5000957365,21   ,40,75,1997-07-02
5000957375,89   ,99,  ,0001-01-01
5000957505,50   ,50,75,1999-03-05
5000958535,89   ,51,90,2007-10-24
5000962115,89   ,32,95,2018-04-24
5000963405,166  ,51,95,2023-10-24
5000965585,76   ,51,95,2023-10-30
5000965635,30   ,54,95,2022-05-19
5000966645,360  ,51,95,2023-10-13
5000966665,41   ,46,75,1999-08-05
5000967115,166  ,51,95,2023-10-10
5000967605,360  ,51,95,2022-02-22
5000969395,30   ,51,95,2016-06-21
5000969535,50   ,51,95,2022-10-21
5000970275,88   ,  ,95,2018-05-17
5000970675,30   ,51,95,2012-10-01
5000972365,76   ,51,95,2022-06-17
5000973075,42   ,51,95,2023-03-24
5000975235,361  ,51,95,2017-02-27
5000976925,50   ,51,95,2023-12-14
5000977045,50   ,99,95,2009-04-07
5000977145,55   ,51,95,2023-05-03
5000977185,42   ,51,95,2012-05-15
5000977985,81   ,  ,  ,2023-06-12
5000979465,31   ,40,  ,0001-01-01
5000983355,42   ,32,95,2022-09-28
5000984035,97   ,54,91,2022-12-27
5000984485,30   ,51,75,2016-08-11
5000985365,89   ,51,75,2018-02-09
5000986755,30   ,32,95,2022-05-12
5000987375,50   ,51,75,2014-06-06
5000987385,50   ,99,90,1998-10-12
5000988215,30   ,51,95,2013-02-12
5000988885,97   ,54,87,2012-03-07
5000988905,76   ,50,  ,0001-01-01
5000989855,97   ,36,91,2019-10-07
5000990385,41   ,80,95,2008-12-15
5000992335,46   ,50,75,2001-07-19
5000993055,166  ,32,95,2024-02-09
5000994695,30   ,51,95,2020-09-14
5000995025,166  ,51,95,2023-10-02
5000995965,93   ,99,  ,0001-01-01
5000996335,42   ,32,95,2024-04-23
5000996675,50   ,51,95,2018-10-24
5000996805,21   ,50,  ,0001-01-01
5000997535,64   ,51,95,2021-08-07
5000998185,31   ,32,75,2001-03-08
5001000225,77   ,51,95,2019-12-02
5001000635,31   ,51,75,2018-07-17
5001001915,97   ,51,91,2022-09-01
5001002295,164  ,51,75,2017-04-03
5001005435,90   ,99,  ,0001-01-01
5001005625,80   ,50,87,1997-04-30
5001006965,80   ,54,86,2022-02-09
5001007385,88   ,51,95,2022-05-06
5001009655,11   ,51,75,2019-03-27
5001012535,164  ,54,75,2021-11-10
5001013795,85   ,80,  ,0001-01-01
5001014825,76   ,99,  ,0001-01-01
5001016015,42   ,51,75,2022-01-21
5001017495,80   ,54,86,2024-06-14
5001020335,31   ,42,75,2017-07-05
5001022855,80   ,  ,99,2004-12-14
5001024065,76   ,54,75,2009-08-11
5001025665,166  ,51,95,2024-06-03
